,charge,filename,run,stub
6883,10833016,clas_038751.A14,038751,14
6884,11810910,clas_038214.A04,038214,04
6885,11763532,clas_038391.A13,038391,13
6886,13604020,clas_037766.A05,037766,05
6887,10929634,clas_038682.A22,038682,22
6888,13347322,clas_037778.A17,037778,17
6889,11267860,clas_038527.A06,038527,06
6890,12659526,clas_038272.A16,038272,16
6891,12076140,clas_038437.A10,038437,10
6892,13261580,clas_037708.A07,037708,07
6893,10364784,clas_038538.A12,038538,12
6894,15296856,clas_038303.A02,038303,02
6895,11837096,clas_038381.A20,038381,20
6896,13119832,clas_037811.A04,037811,04
6897,11966896,clas_038519.A20,038519,20
6898,13550076,clas_038070.A07,038070,07
6899,12524100,clas_038398.A17,038398,17
6900,11345186,clas_038519.A15,038519,15
6901,12237288,clas_038359.A04,038359,04
6902,13357720,clas_037699.A01,037699,01
6903,11907834,clas_038132.A08,038132,08
6904,10266240,clas_038638.A08,038638,08
6905,12567692,clas_038131.A12,038131,12
6906,0,clas_038639.A08,038639,08
6907,11826184,clas_038441.A00,038441,00
6908,10711420,clas_038538.A20,038538,20
6909,12710688,clas_037725.A01,037725,01
6910,12674752,clas_038309.A00,038309,00
6911,13144932,clas_037849.A08,037849,08
6912,12250548,clas_037816.A06,037816,06
6913,10241648,clas_038530.A12,038530,12
6914,12201764,clas_038184.A05,038184,05
6915,11654526,clas_038226.A08,038226,08
6916,13395608,clas_037832.A15,037832,15
6917,10785344,clas_038684.A00,038684,00
6918,12469222,clas_038350.A02,038350,02
6919,12612128,clas_038321.A13,038321,13
6920,11488788,clas_038519.A05,038519,05
6921,11918542,clas_038175.A17,038175,17
6922,13204128,clas_037822.A07,037822,07
6923,11926848,clas_038544.A29,038544,29
6924,13937028,clas_037693.A01,037693,01
6925,12089120,clas_038222.A10,038222,10
6926,11575648,clas_038146.A02,038146,02
6927,12040540,clas_038355.A01,038355,01
6928,12045596,clas_038385.A20,038385,20
6929,11441374,clas_038714.A29,038714,29
6930,10444676,clas_038650.A15,038650,15
6931,12248168,clas_038380.A15,038380,15
6932,12848386,clas_038191.A13,038191,13
6933,12869908,clas_038218.A22,038218,22
6934,12520574,clas_038432.A12,038432,12
6935,12444060,clas_038402.A00,038402,00
6936,10892458,clas_038671.A05,038671,05
6937,10406546,clas_038552.A16,038552,16
6938,10532846,clas_038735.A07,038735,07
6939,13527184,clas_037707.A03,037707,03
6940,3695816,clas_038666.A32,038666,32
6941,13133614,clas_038310.A17,038310,17
6942,10464634,clas_038656.A12,038656,12
6943,10408526,clas_038654.A18,038654,18
6944,1456192,clas_038648.A31,038648,31
6945,11887032,clas_038605.A00,038605,00
6946,12091116,clas_038645.A15,038645,15
6947,11374560,clas_038705.A10,038705,10
6948,11896806,clas_038544.A16,038544,16
6949,10279652,clas_038540.A27,038540,27
6950,12995188,clas_037766.A06,037766,06
6951,10471162,clas_038531.A07,038531,07
6952,11374532,clas_038577.A17,038577,17
6953,12283160,clas_038391.A03,038391,03
6954,5702152,clas_037673.A21,037673,21
6955,18236348,clas_038364.A10,038364,10
6956,11113990,clas_038743.A08,038743,08
6957,12771060,clas_037717.A10,037717,10
6958,13951670,clas_037681.A04,037681,04
6959,13054152,clas_038328.A08,038328,08
6960,12169316,clas_038131.A09,038131,09
6961,11848022,clas_038426.A15,038426,15
6962,10537100,clas_038521.A12,038521,12
6963,13130000,clas_037766.A01,037766,01
6964,19485244,clas_038733.A04,038733,04
6965,12004172,clas_038432.A13,038432,13
6966,10734130,clas_038467.A18,038467,18
6967,12703676,clas_037809.A12,037809,12
6968,10986532,clas_038682.A17,038682,17
6969,10876144,clas_038648.A05,038648,05
6970,11822112,clas_038096.A13,038096,13
6971,12577452,clas_038289.A19,038289,19
6972,10784876,clas_038538.A06,038538,06
6973,10997860,clas_038689.A18,038689,18
6974,13343820,clas_037673.A15,037673,15
6975,10409792,clas_038649.A10,038649,10
6976,10588116,clas_038636.A11,038636,11
6977,11593262,clas_038633.A07,038633,07
6978,12907426,clas_037817.A01,037817,01
6979,10999770,clas_038748.A00,038748,00
6980,12673876,clas_038120.A03,038120,03
6981,12193128,clas_038049.A06,038049,06
6982,12600572,clas_038356.A07,038356,07
6983,222388,clas_038489.A24,038489,24
6984,12107360,clas_038195.A14,038195,14
6985,8096960,clas_038609.A21,038609,21
6986,11329432,clas_038706.A14,038706,14
6987,10464230,clas_038745.A03,038745,03
6988,11986108,clas_038095.A04,038095,04
6989,11012802,clas_038461.A19,038461,19
6990,12811748,clas_038273.A10,038273,10
6991,12233800,clas_038607.A19,038607,19
6992,12606264,clas_038313.A05,038313,05
6993,11791578,clas_038389.A13,038389,13
6994,12850840,clas_037785.A09,037785,09
6995,13565162,clas_038338.A10,038338,10
6996,12705318,clas_038271.A17,038271,17
6997,10350102,clas_038528.A09,038528,09
6998,12808006,clas_037810.A09,037810,09
6999,11101766,clas_038613.A06,038613,06
7000,10172538,clas_038534.A18,038534,18
7001,5936966,clas_038628.A21,038628,21
7002,12771212,clas_037824.A12,037824,12
7003,5231380,clas_038529.A38,038529,38
7004,12620780,clas_038675.A00,038675,00
7005,12072954,clas_038381.A12,038381,12
7006,10778394,clas_037759.A04,037759,04
7007,12038984,clas_038099.A13,038099,13
7008,12044964,clas_038092.A03,038092,03
7009,19281088,clas_038731.A11,038731,11
7010,13291964,clas_037714.A01,037714,01
7011,11016300,clas_038622.A02,038622,02
7012,14209140,clas_037828.A07,037828,07
7013,11400170,clas_038573.A20,038573,20
7014,10915012,clas_038634.A24,038634,24
7015,12144832,clas_038079.A05,038079,05
7016,10824720,clas_038525.A24,038525,24
7017,11557622,clas_038459.A18,038459,18
7018,12789602,clas_038049.A19,038049,19
7019,10414846,clas_038530.A17,038530,17
7020,11426820,clas_038585.A16,038585,16
7021,13324204,clas_037706.A05,037706,05
7022,13087314,clas_038331.A03,038331,03
7023,10650380,clas_038737.A17,038737,17
7024,12072962,clas_038606.A24,038606,24
7025,10438284,clas_038529.A31,038529,31
7026,10520950,clas_038653.A15,038653,15
7027,12607348,clas_038356.A08,038356,08
7028,13374276,clas_037813.A16,037813,16
7029,9851498,clas_038536.A00,038536,00
7030,12665772,clas_038301.A03,038301,03
7031,12347422,clas_038076.A05,038076,05
7032,12811652,clas_038078.A08,038078,08
7033,10887028,clas_038467.A04,038467,04
7034,10409482,clas_038525.A32,038525,32
7035,10739010,clas_038585.A10,038585,10
7036,10465736,clas_038523.A06,038523,06
7037,10284946,clas_038517.A26,038517,26
7038,12245864,clas_038146.A07,038146,07
7039,12640640,clas_037845.A14,037845,14
7040,11396872,clas_038196.A03,038196,03
7041,12536088,clas_038603.A04,038603,04
7042,10964706,clas_038630.A11,038630,11
7043,11086558,clas_038739.A15,038739,15
7044,8201752,clas_038332.A00,038332,00
7045,12706056,clas_038048.A15,038048,15
7046,11001990,clas_038748.A04,038748,04
7047,10377718,clas_038540.A34,038540,34
7048,13345480,clas_037740.A00,037740,00
7049,11952096,clas_038210.A15,038210,15
7050,10148088,clas_038091.A23,038091,23
7051,12469960,clas_038182.A01,038182,01
7052,11784542,clas_038441.A19,038441,19
7053,10182324,clas_038551.A24,038551,24
7054,12162904,clas_038184.A06,038184,06
7055,10941420,clas_038480.A00,038480,00
7056,10728342,clas_038549.A22,038549,22
7057,10925366,clas_038464.A01,038464,01
7058,11293668,clas_038545.A08,038545,08
7059,13699506,clas_037683.A06,037683,06
7060,11215310,clas_038515.A15,038515,15
7061,12636256,clas_038321.A01,038321,01
7062,10559874,clas_038648.A22,038648,22
7063,10950450,clas_038623.A11,038623,11
7064,10688664,clas_038177.A14,038177,14
7065,11096722,clas_038522.A31,038522,31
7066,8527798,clas_038640.A21,038640,21
7067,11412768,clas_038510.A15,038510,15
7068,11186634,clas_038476.A02,038476,02
7069,10963412,clas_038635.A05,038635,05
7070,13679748,clas_037785.A11,037785,11
7071,11793464,clas_038211.A14,038211,14
7072,11965706,clas_038090.A18,038090,18
7073,12474126,clas_038697.A17,038697,17
7074,11543714,clas_038698.A15,038698,15
7075,10912514,clas_038632.A18,038632,18
7076,10948810,clas_038684.A10,038684,10
7077,11886832,clas_038441.A08,038441,08
7078,13785414,clas_038316.A01,038316,01
7079,13467248,clas_037769.A05,037769,05
7080,13342980,clas_037683.A14,037683,14
7081,10830162,clas_038467.A13,038467,13
7082,12113120,clas_038131.A11,038131,11
7083,11785352,clas_038385.A05,038385,05
7084,12448906,clas_038085.A18,038085,18
7085,12147176,clas_038122.A08,038122,08
7086,10948450,clas_038452.A01,038452,01
7087,12480584,clas_038425.A19,038425,19
7088,13017662,clas_038222.A01,038222,01
7089,13319040,clas_037709.A00,037709,00
7090,12057946,clas_038099.A17,038099,17
7091,12612506,clas_038346.A14,038346,14
7092,10167308,clas_038552.A13,038552,13
7093,13656768,clas_037790.A02,037790,02
7094,12576798,clas_038344.A09,038344,09
7095,12153294,clas_038051.A09,038051,09
7096,12705564,clas_037816.A15,037816,15
7097,11479818,clas_038601.A20,038601,20
7098,13720638,clas_037691.A02,037691,02
7099,12292422,clas_038380.A18,038380,18
7100,13396582,clas_037686.A05,037686,05
7101,13431866,clas_037702.A17,037702,17
7102,11835926,clas_038401.A16,038401,16
7103,5373588,clas_037672.A13,037672,13
7104,12015230,clas_038519.A19,038519,19
7105,12368216,clas_038081.A09,038081,09
7106,8082588,clas_037817.A19,037817,19
7107,8584832,clas_038664.A06,038664,06
7108,10489632,clas_038528.A20,038528,20
7109,12086528,clas_038091.A08,038091,08
7110,10471610,clas_038313.A09,038313,09
7111,10011954,clas_037783.A06,037783,06
7112,12105738,clas_038134.A13,038134,13
7113,13563790,clas_038071.A16,038071,16
7114,10176324,clas_038486.A17,038486,17
7115,13625606,clas_037772.A04,037772,04
7116,17093158,clas_038732.A11,038732,11
7117,10493812,clas_038524.A32,038524,32
7118,13364610,clas_037674.A18,037674,18
7119,14328988,clas_037757.A03,037757,03
7120,10803726,clas_038577.A09,038577,09
7121,12647886,clas_038342.A06,038342,06
7122,13441416,clas_037801.A08,037801,08
7123,12078234,clas_038135.A10,038135,10
7124,10947318,clas_038458.A17,038458,17
7125,3864086,clas_037668.A00,037668,00
7126,11173052,clas_038639.A07,038639,07
7127,12961154,clas_038265.A11,038265,11
7128,11125996,clas_038609.A17,038609,17
7129,10221912,clas_038580.A12,038580,12
7130,12117802,clas_038052.A10,038052,10
7131,12729042,clas_038429.A10,038429,10
7132,10791470,clas_038459.A15,038459,15
7133,13047400,clas_038309.A02,038309,02
7134,9012638,clas_038200.A20,038200,20
7135,12960240,clas_037700.A01,037700,01
7136,14282996,clas_038338.A12,038338,12
7137,12485540,clas_038217.A00,038217,00
7138,10947292,clas_038610.A12,038610,12
7139,12661086,clas_038286.A02,038286,02
7140,12227766,clas_038607.A25,038607,25
7141,12087346,clas_038212.A15,038212,15
7142,11454170,clas_038097.A11,038097,11
7143,10995230,clas_038728.A14,038728,14
7144,13323886,clas_037725.A00,037725,00
7145,11874374,clas_038186.A06,038186,06
7146,13291948,clas_037700.A18,037700,18
7147,12639384,clas_038355.A03,038355,03
7148,11197158,clas_038539.A03,038539,03
7149,11000052,clas_038748.A19,038748,19
7150,12715410,clas_038183.A01,038183,01
7151,10933838,clas_038456.A17,038456,17
7152,10896200,clas_038704.A11,038704,11
7153,11037494,clas_038723.A04,038723,04
7154,12582736,clas_038289.A01,038289,01
7155,13199242,clas_038673.A16,038673,16
7156,10189842,clas_038542.A20,038542,20
7157,13118302,clas_038672.A18,038672,18
7158,12478944,clas_038437.A05,038437,05
7159,11869576,clas_038429.A04,038429,04
7160,13650168,clas_037714.A00,037714,00
7161,10043982,clas_037670.A06,037670,06
7162,10896048,clas_038630.A21,038630,21
7163,9661796,clas_038536.A01,038536,01
7164,12065226,clas_038394.A19,038394,19
7165,14309974,clas_037674.A05,037674,05
7166,13592550,clas_038717.A00,038717,00
7167,12149376,clas_038081.A00,038081,00
7168,12672214,clas_038077.A10,038077,10
7169,13358582,clas_037706.A14,037706,14
7170,11647358,clas_038618.A23,038618,23
7171,10719322,clas_038174.A13,038174,13
7172,12293600,clas_038353.A00,038353,00
7173,10903624,clas_038509.A09,038509,09
7174,3794250,clas_038146.A19,038146,19
7175,12045592,clas_038140.A11,038140,11
7176,193785048,clas_038111.A01,038111,01
7177,11019906,clas_038614.A25,038614,25
7178,8169058,clas_038658.A03,038658,03
7179,10933322,clas_038633.A11,038633,11
7180,10896658,clas_038457.A03,038457,03
7181,13303914,clas_037714.A15,037714,15
7182,12641682,clas_038340.A19,038340,19
7183,12973732,clas_038225.A13,038225,13
7184,11849168,clas_038446.A10,038446,10
7185,11600392,clas_038602.A04,038602,04
7186,11886040,clas_038431.A06,038431,06
7187,12325230,clas_038222.A09,038222,09
7188,13756228,clas_037703.A17,037703,17
7189,19453278,clas_038730.A01,038730,01
7190,13122552,clas_038218.A07,038218,07
7191,11774524,clas_038410.A19,038410,19
7192,11253838,clas_038476.A13,038476,13
7193,12134026,clas_038081.A08,038081,08
7194,11538538,clas_038608.A08,038608,08
7195,10900654,clas_038698.A16,038698,16
7196,10965348,clas_038542.A19,038542,19
7197,11123718,clas_038751.A11,038751,11
7198,11063042,clas_038707.A13,038707,13
7199,12372284,clas_038099.A15,038099,15
7200,12924458,clas_038677.A13,038677,13
7201,11012570,clas_038748.A02,038748,02
7202,6476116,clas_038122.A19,038122,19
7203,12736422,clas_037814.A14,037814,14
7204,11621926,clas_038690.A20,038690,20
7205,13453576,clas_037713.A15,037713,15
7206,13290686,clas_037709.A18,037709,18
7207,13757658,clas_037714.A08,037714,08
7208,193242408,clas_038588.A03,038588,03
7209,10946096,clas_038684.A20,038684,20
7210,11161100,clas_038745.A09,038745,09
7211,10924772,clas_038457.A01,038457,01
7212,11709774,clas_038559.A19,038559,19
7213,10216312,clas_038487.A13,038487,13
7214,11571844,clas_038704.A02,038704,02
7215,9628012,clas_038681.A00,038681,00
7216,12180924,clas_038117.A14,038117,14
7217,12540890,clas_038674.A22,038674,22
7218,10728242,clas_038464.A08,038464,08
7219,10913612,clas_038713.A11,038713,11
7220,12170988,clas_038138.A11,038138,11
7221,12394032,clas_038422.A10,038422,10
7222,11238806,clas_038724.A04,038724,04
7223,12382536,clas_038697.A12,038697,12
7224,13331902,clas_037723.A02,037723,02
7225,11487884,clas_038560.A16,038560,16
7226,13364488,clas_037821.A00,037821,00
7227,10954806,clas_038469.A17,038469,17
7228,10789462,clas_038577.A16,038577,16
7229,10716980,clas_038575.A18,038575,18
7230,13460702,clas_038581.A11,038581,11
7231,11998238,clas_038431.A13,038431,13
7232,10810590,clas_038637.A09,038637,09
7233,11030896,clas_038721.A11,038721,11
7234,11344226,clas_038746.A22,038746,22
7235,2508910,clas_038614.A27,038614,27
7236,12049052,clas_038133.A06,038133,06
7237,12088024,clas_038606.A22,038606,22
7238,12908042,clas_037700.A14,037700,14
7239,18305318,clas_038187.A06,038187,06
7240,10450318,clas_038529.A29,038529,29
7241,9086340,clas_037849.A19,037849,19
7242,11440000,clas_038456.A05,038456,05
7243,12159644,clas_038078.A18,038078,18
7244,11880678,clas_038216.A02,038216,02
7245,10860804,clas_038498.A13,038498,13
7246,13571886,clas_037802.A04,037802,04
7247,11651692,clas_038698.A09,038698,09
7248,17402494,clas_037740.A11,037740,11
7249,3076548,clas_037831.A21,037831,21
7250,11156072,clas_038650.A14,038650,14
7251,12118584,clas_038086.A19,038086,19
7252,13350654,clas_037804.A03,037804,03
7253,10913858,clas_038519.A07,038519,07
7254,11216922,clas_038185.A16,038185,16
7255,12433768,clas_038084.A04,038084,04
7256,13162924,clas_038329.A03,038329,03
7257,13470006,clas_038338.A18,038338,18
7258,12234602,clas_038121.A17,038121,17
7259,10958412,clas_038611.A11,038611,11
7260,10138664,clas_038537.A23,038537,23
7261,12904308,clas_037849.A02,037849,02
7262,10772744,clas_038477.A01,038477,01
7263,12257378,clas_038392.A07,038392,07
7264,10481086,clas_038525.A01,038525,01
7265,12203106,clas_038214.A12,038214,12
7266,11064628,clas_038460.A06,038460,06
7267,13671806,clas_038226.A02,038226,02
7268,10786524,clas_038490.A01,038490,01
7269,10963662,clas_038534.A01,038534,01
7270,10853314,clas_038738.A10,038738,10
7271,11056188,clas_038739.A06,038739,06
7272,12367446,clas_038085.A09,038085,09
7273,11569678,clas_038119.A15,038119,15
7274,10969826,clas_038749.A21,038749,21
7275,11393216,clas_038584.A30,038584,30
7276,10722422,clas_038528.A27,038528,27
7277,10994984,clas_038687.A13,038687,13
7278,13494288,clas_037822.A08,037822,08
7279,12119288,clas_038606.A12,038606,12
7280,12034512,clas_038426.A17,038426,17
7281,10965568,clas_038698.A10,038698,10
7282,13320846,clas_037680.A09,037680,09
7283,11900078,clas_038139.A13,038139,13
7284,10941254,clas_038632.A12,038632,12
7285,10613008,clas_038543.A16,038543,16
7286,12563396,clas_038440.A05,038440,05
7287,13655664,clas_037776.A13,037776,13
7288,11421370,clas_038201.A17,038201,17
7289,12631672,clas_037816.A17,037816,17
7290,15228362,clas_038427.A04,038427,04
7291,10925430,clas_038719.A15,038719,15
7292,16323350,clas_038303.A03,038303,03
7293,10851534,clas_038551.A23,038551,23
7294,11612052,clas_038704.A12,038704,12
7295,11656414,clas_038454.A03,038454,03
7296,12957782,clas_038340.A02,038340,02
7297,10912138,clas_038698.A17,038698,17
7298,10426376,clas_038649.A06,038649,06
7299,11559594,clas_038527.A08,038527,08
7300,11429554,clas_038687.A16,038687,16
7301,12035694,clas_038195.A16,038195,16
7302,11798170,clas_038379.A18,038379,18
7303,12044060,clas_038433.A00,038433,00
7304,12136600,clas_038094.A19,038094,19
7305,12849376,clas_038320.A17,038320,17
7306,13096712,clas_037818.A06,037818,06
7307,12103486,clas_038092.A12,038092,12
7308,11644710,clas_038709.A07,038709,07
7309,12047420,clas_038096.A20,038096,20
7310,12080958,clas_038210.A04,038210,04
7311,13529708,clas_038071.A07,038071,07
7312,4337176,clas_038398.A20,038398,20
7313,2000908,clas_038661.A04,038661,04
7314,10955712,clas_038685.A10,038685,10
7315,11703170,clas_038620.A14,038620,14
7316,10988256,clas_038723.A21,038723,21
7317,12234214,clas_038275.A01,038275,01
7318,10880478,clas_038456.A15,038456,15
7319,19263194,clas_038729.A01,038729,01
7320,13465824,clas_037688.A01,037688,01
7321,13278788,clas_037714.A03,037714,03
7322,19024882,clas_038732.A07,038732,07
7323,12027378,clas_038394.A13,038394,13
7324,11925170,clas_038436.A12,038436,12
7325,11922418,clas_038394.A00,038394,00
7326,12881658,clas_038172.A09,038172,09
7327,10263514,clas_038530.A01,038530,01
7328,11038980,clas_038455.A00,038455,00
7329,10315528,clas_038471.A02,038471,02
7330,13670532,clas_037847.A03,037847,03
7331,16494770,clas_037744.A00,037744,00
7332,13424752,clas_037675.A04,037675,04
7333,13982090,clas_037673.A12,037673,12
7334,10769618,clas_038623.A22,038623,22
7335,11607096,clas_038715.A13,038715,13
7336,14065182,clas_037746.A07,037746,07
7337,11539332,clas_038534.A21,038534,21
7338,11050730,clas_038723.A30,038723,30
7339,12099772,clas_038700.A14,038700,14
7340,13153642,clas_037803.A06,037803,06
7341,13335112,clas_037675.A07,037675,07
7342,13108078,clas_038183.A12,038183,12
7343,14672222,clas_038445.A00,038445,00
7344,12397704,clas_038383.A00,038383,00
